tipo_operacion,importe,hora,dia_semana,pais_destino,antiguedad_cliente,num_transacciones_24h,importe_promedio_historico,ratio_importe_vs_historico,canal,es_fraude
compra_pos,116.42,15,6,domestic,92,0,142.18,0.8188,cajero,0
transferencia,18.77,12,2,domestic,50,1,17.67,1.0623,sucursal,0
pago_online,13.94,10,2,domestic,15,2,33.64,0.4145,app_movil,0
pago_online,23.22,12,0,US,37,1,47.73,0.4865,app_movil,0
transferencia,368.12,15,6,Africa,49,0,370.56,0.9934,app_movil,0
retiro_cajero,150.91,15,2,domestic,81,1,143.46,1.0519,app_movil,0
compra_pos,737.08,15,5,domestic,30,1,601.11,1.2262,app_movil,0
pago_online,33.99,13,0,domestic,125,2,51.9,0.655,cajero,0
retiro_cajero,266.49,19,2,domestic,36,0,209.42,1.2725,cajero,0
retiro_cajero,44.91,22,0,US,10,2,45.93,0.9777,app_movil,0
transferencia,825.96,3,6,domestic,0,2,202.25,4.0839,cajero,1
pago_online,83.24,20,3,EU,130,1,68.52,1.2148,app_movil,0
pago_online,100.65,20,2,domestic,59,0,176.87,0.569,app_movil,0
transferencia_internacional,350.82,10,1,EU,62,1,236.62,1.4826,web,0
pago_online,47.72,11,0,domestic,15,1,42.87,1.1131,cajero,0
pago_online,62.53,18,1,domestic,18,2,66.77,0.9365,web,0
retiro_cajero,109.39,10,3,domestic,39,2,97.65,1.1202,app_movil,0
pago_online,297.52,23,6,domestic,90,0,256.47,1.16,sucursal,0
retiro_cajero,48.53,2,1,domestic,12,1,109.77,0.4421,app_movil,0
transferencia,97.06,13,3,domestic,69,3,67.44,1.4392,app_movil,0
transferencia,395.53,8,2,domestic,42,0,343.2,1.1525,app_movil,0
transferencia,239.12,21,4,domestic,34,1,163.83,1.4596,app_movil,0
compra_pos,123.18,10,2,EU,31,0,180.03,0.6842,sucursal,0
transferencia,60.73,18,4,LATAM,74,0,105.23,0.5771,web,0
transferencia_internacional,35.79,11,3,domestic,28,1,44.57,0.803,app_movil,0
compra_pos,75.84,9,6,domestic,21,0,60.96,1.2441,web,0
pago_online,251.18,7,0,domestic,104,1,194.96,1.2884,app_movil,0
transferencia_internacional,170.57,7,1,domestic,38,2,108.56,1.5712,cajero,0
pago_online,155.96,14,2,domestic,55,3,156.73,0.9951,sucursal,0
retiro_cajero,98.87,18,2,Africa,118,2,151.95,0.6507,app_movil,0
transferencia,23.79,16,0,domestic,38,0,36.27,0.6558,app_movil,0
pago_online,91.5,14,3,domestic,53,0,129.47,0.7067,web,0
retiro_cajero,56.31,11,2,EU,35,3,80.94,0.6957,app_movil,0
retiro_cajero,13.42,18,3,domestic,84,2,11.42,1.175,app_movil,0
retiro_cajero,135.04,17,2,domestic,74,0,156.46,0.8631,web,0
retiro_cajero,54.45,18,3,domestic,17,2,62.23,0.875,app_movil,0
compra_pos,99.61,11,4,domestic,47,1,72.67,1.3707,web,0
transferencia,215.08,14,3,domestic,45,0,385.36,0.5581,cajero,0
transferencia_internacional,90.79,8,0,domestic,41,4,97.68,0.9295,app_movil,0
retiro_cajero,19.45,18,2,domestic,39,4,24.76,0.7854,app_movil,0
retiro_cajero,38.94,15,5,domestic,35,1,54.56,0.7137,app_movil,0
compra_pos,142.54,16,0,domestic,11,2,118.69,1.201,web,0
transferencia,19.13,14,0,domestic,36,0,15.83,1.2086,app_movil,0
transferencia,190.54,23,0,US,45,1,159.89,1.1917,app_movil,0
pago_online,135.99,21,2,domestic,34,1,130.7,1.0404,web,0
transferencia,247.11,19,0,domestic,80,1,249.23,0.9915,web,0
retiro_cajero,195.68,10,2,domestic,90,1,155.14,1.2613,web,0
transferencia,38.47,15,0,domestic,63,0,80.67,0.4768,web,0
compra_pos,67.62,23,3,domestic,42,1,48.45,1.3956,sucursal,0
pago_online,48.35,19,3,domestic,57,3,45.99,1.0513,app_movil,0
transferencia,370.58,10,5,domestic,80,3,318.67,1.1629,web,0
transferencia,290.92,14,0,domestic,73,1,380.63,0.7643,app_movil,0
transferencia,90.52,10,3,domestic,169,2,100.41,0.9015,app_movil,0
transferencia_internacional,125.55,16,0,domestic,25,1,195.5,0.6422,web,0
transferencia,199.5,1,3,domestic,49,0,137.78,1.448,web,0
transferencia,125.86,19,5,domestic,103,1,221.69,0.5677,app_movil,0
compra_pos,53.68,11,1,domestic,111,0,44.28,1.2122,app_movil,0
transferencia,41.54,18,1,Asia,19,0,49.44,0.8402,cajero,0
compra_pos,84.76,13,1,domestic,41,1,82.07,1.0327,app_movil,0
retiro_cajero,392.47,11,2,domestic,52,1,397.63,0.987,web,0
transferencia,22.14,22,3,EU,56,1,53.54,0.4136,sucursal,0
pago_online,116.28,14,1,domestic,95,2,112.11,1.0372,app_movil,0
pago_online,142.23,12,1,domestic,44,0,133.31,1.0669,web,0
transferencia,14.65,20,0,domestic,57,3,13.04,1.1235,app_movil,0
compra_pos,76.91,21,3,Asia,78,1,110.81,0.6941,app_movil,0
compra_pos,75.41,18,3,domestic,32,2,55.89,1.3492,web,0
pago_online,975.94,7,3,LATAM,19,7,148.02,6.5933,web,1
transferencia,96.3,10,5,domestic,61,1,90.44,1.0648,cajero,0
compra_pos,156.35,15,4,domestic,82,2,115.01,1.3594,app_movil,0
transferencia,36.47,22,4,domestic,83,3,31.31,1.1647,cajero,0
compra_pos,101.64,18,1,domestic,96,0,76.13,1.3351,app_movil,0
compra_pos,246.95,0,5,domestic,73,2,296.35,0.8333,web,0
transferencia,100.69,16,3,US,131,1,77.2,1.3043,app_movil,0
pago_online,76.99,12,6,EU,88,2,81.29,0.9471,app_movil,0
retiro_cajero,153.12,16,6,Africa,81,1,110.04,1.3915,app_movil,0
retiro_cajero,724.34,5,3,domestic,98,3,514.61,1.4076,app_movil,0
pago_online,52.86,17,3,domestic,45,2,101.13,0.5227,sucursal,0
retiro_cajero,113.67,12,2,US,49,2,145.0,0.7839,web,0
compra_pos,74.61,21,1,domestic,89,2,76.17,0.9796,app_movil,0
transferencia_internacional,227.48,21,3,US,27,1,226.61,1.0039,cajero,0
pago_online,62.63,17,1,domestic,7,2,42.24,1.4827,app_movil,0
retiro_cajero,65.01,10,2,domestic,78,0,44.51,1.4607,app_movil,0
pago_online,96.99,19,1,domestic,34,3,121.33,0.7994,web,0
retiro_cajero,94.65,15,2,domestic,144,2,69.91,1.3539,app_movil,0
pago_online,48.72,20,1,US,42,2,31.94,1.5253,sucursal,0
pago_online,89.74,12,4,domestic,7,1,129.41,0.6934,sucursal,0
compra_pos,98.11,7,4,domestic,39,2,85.28,1.1504,app_movil,0
pago_online,26.11,11,6,EU,77,1,181.97,0.1435,app_movil,0
compra_pos,32.7,13,6,domestic,54,3,23.03,1.42,cajero,0
transferencia,174.49,17,3,domestic,101,4,185.96,0.9383,web,0
pago_online,82.41,18,4,domestic,79,1,123.66,0.6664,sucursal,0
pago_online,31.69,14,4,domestic,97,1,27.43,1.1555,app_movil,0
compra_pos,121.11,19,2,domestic,76,2,120.22,1.0074,app_movil,0
retiro_cajero,160.87,10,1,domestic,92,1,112.35,1.4319,app_movil,0
pago_online,19.92,20,2,domestic,51,1,33.77,0.5897,app_movil,0
compra_pos,25.63,17,3,domestic,42,1,26.01,0.9854,web,0
transferencia,210.36,13,3,US,63,1,254.96,0.8251,sucursal,0
pago_online,90.35,21,4,domestic,17,3,64.25,1.4062,cajero,0
compra_pos,204.79,19,6,domestic,82,3,142.47,1.4374,web,0
pago_online,26.61,14,4,domestic,12,2,29.24,0.9102,sucursal,0
compra_pos,295.59,23,3,domestic,28,1,268.7,1.1001,web,0
pago_online,428.98,23,3,LATAM,108,1,557.13,0.77,web,0
transferencia,242.24,11,4,domestic,113,2,146.9,1.649,app_movil,0
transferencia,723.31,10,5,EU,39,1,512.84,1.4104,app_movil,0
compra_pos,57.43,8,3,domestic,32,0,149.52,0.3841,web,0
retiro_cajero,74.36,11,4,domestic,98,3,94.58,0.7863,cajero,0
transferencia,184.85,10,0,domestic,24,1,255.7,0.7229,app_movil,0
retiro_cajero,23.66,8,3,domestic,58,2,34.01,0.6957,sucursal,0
retiro_cajero,133.13,19,5,domestic,23,0,109.06,1.2207,web,0
transferencia,81.45,13,0,domestic,46,0,46.96,1.7345,sucursal,0
transferencia,115.18,10,6,domestic,49,4,80.36,1.4332,sucursal,0
transferencia,71.33,10,3,domestic,15,1,77.09,0.9253,web,0
retiro_cajero,186.59,4,6,LATAM,9,4,53.25,3.504,web,1
retiro_cajero,123.13,14,0,Africa,139,0,91.28,1.349,cajero,0
retiro_cajero,46.83,18,0,domestic,67,0,52.62,0.89,web,0
retiro_cajero,5.76,15,0,Asia,85,2,23.32,0.2471,web,0
transferencia,250.78,23,6,domestic,49,3,248.84,1.0078,app_movil,0
transferencia,67.73,14,6,domestic,59,1,90.59,0.7477,web,0
pago_online,318.35,14,0,domestic,71,0,252.52,1.2607,sucursal,0
transferencia,400.14,22,0,domestic,27,3,322.48,1.2408,app_movil,0
compra_pos,133.34,17,4,domestic,27,0,166.97,0.7986,app_movil,0
transferencia,493.91,17,4,domestic,39,1,254.65,1.9396,sucursal,0
compra_pos,241.54,8,6,domestic,43,3,378.84,0.6376,app_movil,0
transferencia,59.43,20,5,domestic,4,0,55.58,1.0693,app_movil,0
compra_pos,86.37,13,3,EU,39,1,110.69,0.7803,web,0
transferencia,41.1,11,1,domestic,70,1,36.56,1.1241,web,0
pago_online,106.8,9,0,domestic,37,2,86.04,1.2413,app_movil,0
transferencia,147.04,16,3,domestic,75,1,156.3,0.9407,web,0
transferencia,40.21,10,3,domestic,149,5,43.38,0.927,web,0
compra_pos,155.51,12,5,domestic,89,2,135.4,1.1485,web,0
retiro_cajero,150.02,13,0,US,45,2,183.49,0.8176,app_movil,0
transferencia,12.72,13,2,domestic,22,3,12.63,1.0072,web,0
pago_online,103.61,22,6,domestic,82,2,120.07,0.863,app_movil,0
transferencia,319.57,9,3,EU,22,0,342.74,0.9324,sucursal,0
pago_online,159.53,18,5,domestic,46,0,141.47,1.1276,web,0
compra_pos,45.46,19,2,domestic,52,2,47.99,0.9473,app_movil,0
compra_pos,63.59,16,1,domestic,106,2,86.42,0.7359,app_movil,0
retiro_cajero,284.36,14,2,domestic,45,3,199.33,1.4266,web,0
compra_pos,82.77,19,2,domestic,126,1,152.18,0.5439,app_movil,0
transferencia_internacional,125.64,13,4,domestic,22,1,108.66,1.1562,sucursal,0
pago_online,85.26,21,4,US,42,2,82.35,1.0354,app_movil,0
transferencia_internacional,105.37,13,6,Asia,2,2,19.36,5.4425,app_movil,1
compra_pos,63.31,21,2,domestic,6,0,117.73,0.5378,app_movil,0
compra_pos,17.95,13,4,EU,53,1,15.77,1.1379,web,0
compra_pos,97.75,13,3,domestic,54,1,87.92,1.1118,web,0
transferencia,35.37,1,5,EU,51,0,54.3,0.6514,cajero,0
pago_online,120.47,8,4,domestic,25,2,99.28,1.2134,app_movil,0
compra_pos,47.95,13,6,LATAM,63,2,51.03,0.9397,web,0
retiro_cajero,246.1,12,1,domestic,48,0,234.82,1.048,app_movil,0
pago_online,32.87,13,6,domestic,93,3,22.96,1.4317,app_movil,0
pago_online,40.15,19,1,domestic,60,0,50.07,0.8019,web,0
transferencia,141.84,18,1,domestic,55,2,171.67,0.8262,sucursal,0
transferencia_internacional,50.29,10,1,domestic,60,2,76.07,0.6612,web,0
pago_online,52.42,11,1,EU,103,2,31.72,1.6526,app_movil,0
transferencia,97.61,16,2,domestic,15,1,90.07,1.0838,cajero,0
transferencia_internacional,190.53,9,0,domestic,24,1,201.24,0.9468,app_movil,0
pago_online,295.02,2,1,domestic,72,3,180.32,1.6361,web,0
pago_online,96.84,15,1,domestic,26,1,95.56,1.0134,web,0
compra_pos,45.16,8,2,US,4,2,44.72,1.0098,web,0
compra_pos,133.26,11,0,Asia,30,1,111.43,1.1959,web,0
transferencia,45.09,12,3,domestic,76,2,42.42,1.063,web,0
compra_pos,101.14,14,6,domestic,128,0,113.8,0.8887,cajero,0
pago_online,208.15,17,1,US,27,1,203.27,1.024,web,0
transferencia,104.11,8,4,domestic,29,1,95.97,1.0848,app_movil,0
compra_pos,97.94,18,4,domestic,29,3,77.09,1.2704,web,0
retiro_cajero,107.99,17,4,domestic,28,2,170.09,0.6349,app_movil,0
compra_pos,29.66,7,2,LATAM,44,3,36.48,0.8131,app_movil,0
transferencia,174.78,18,5,domestic,30,1,147.25,1.187,web,0
compra_pos,58.7,19,4,EU,53,0,51.02,1.1505,app_movil,0
transferencia,72.84,14,0,domestic,27,0,73.27,0.9941,cajero,0
compra_pos,281.93,16,6,domestic,64,1,255.82,1.102,sucursal,0
retiro_cajero,64.61,17,1,US,95,1,58.2,1.1101,web,0
transferencia_internacional,43.96,8,1,EU,98,3,38.16,1.152,app_movil,0
retiro_cajero,216.65,5,1,domestic,38,1,237.74,0.9113,web,0
transferencia,24.45,19,4,domestic,38,1,35.94,0.6802,cajero,0
transferencia,172.49,14,0,domestic,46,2,213.66,0.8073,app_movil,0
pago_online,203.87,0,4,domestic,26,1,134.91,1.5112,app_movil,0
compra_pos,33.53,17,1,Asia,60,5,24.47,1.3701,sucursal,0
compra_pos,95.59,20,5,domestic,98,1,80.46,1.1881,web,0
transferencia,277.03,15,2,domestic,167,2,331.8,0.8349,sucursal,0
pago_online,57.92,15,3,domestic,103,2,63.44,0.9129,web,0
pago_online,77.26,9,1,domestic,34,4,121.0,0.6385,app_movil,0
transferencia,47.36,14,2,domestic,88,0,68.56,0.6908,sucursal,0
compra_pos,26.52,15,5,LATAM,27,1,40.71,0.6514,app_movil,0
retiro_cajero,124.18,10,0,Africa,70,3,106.87,1.162,web,0
retiro_cajero,96.92,19,4,domestic,126,1,104.81,0.9248,app_movil,0
transferencia,670.02,12,0,US,11,2,586.96,1.1415,cajero,0
pago_online,91.56,14,0,US,16,0,134.87,0.6789,web,0
pago_online,69.79,10,1,domestic,109,0,80.29,0.8692,app_movil,0
transferencia,42.85,8,0,domestic,48,0,47.51,0.9018,web,0
compra_pos,142.84,12,4,EU,117,4,130.92,1.091,cajero,0
pago_online,21.98,18,0,domestic,48,0,31.79,0.6913,web,0
transferencia,56.93,22,6,domestic,118,4,54.56,1.0434,web,0
compra_pos,82.53,7,4,US,60,1,113.25,0.7287,web,0
transferencia,243.44,22,2,domestic,28,3,186.75,1.3036,web,0
retiro_cajero,93.18,14,0,US,81,4,50.78,1.8349,cajero,0
transferencia,102.49,19,1,domestic,46,1,96.6,1.0609,app_movil,0
pago_online,75.28,15,3,US,16,1,143.82,0.5235,web,0
retiro_cajero,124.36,15,1,US,86,2,87.2,1.4261,app_movil,0
compra_pos,28.24,11,5,domestic,67,1,71.71,0.3939,cajero,0
retiro_cajero,200.94,14,5,Asia,48,3,204.21,0.984,web,0
compra_pos,21.53,8,4,domestic,97,1,42.69,0.5043,web,0
pago_online,125.23,12,4,domestic,64,1,89.18,1.4043,app_movil,0
pago_online,173.88,17,6,domestic,19,0,163.74,1.0619,web,0
retiro_cajero,239.56,22,3,LATAM,29,1,185.79,1.2894,cajero,0
transferencia,33.56,20,3,US,40,4,27.31,1.2289,app_movil,0
transferencia,32.0,7,2,US,38,4,30.71,1.0421,sucursal,0
transferencia,137.53,17,1,domestic,19,1,152.95,0.8992,app_movil,0
pago_online,222.12,7,3,domestic,59,2,268.64,0.8268,app_movil,0
transferencia,81.63,23,1,EU,52,2,76.12,1.0724,web,0
transferencia,111.52,12,2,domestic,118,3,116.97,0.9534,cajero,0
transferencia_internacional,52.36,11,2,EU,26,0,41.29,1.2682,app_movil,0
retiro_cajero,100.26,14,5,domestic,34,1,276.7,0.3623,web,0
transferencia,126.69,10,2,Asia,33,1,74.77,1.6944,web,0
pago_online,59.11,11,0,LATAM,87,1,50.1,1.1798,cajero,0
transferencia,10.08,21,4,US,42,0,33.16,0.3039,app_movil,0
retiro_cajero,463.84,13,3,domestic,33,2,593.51,0.7815,web,0
compra_pos,98.15,13,3,US,25,2,157.88,0.6217,web,0
pago_online,118.89,10,1,US,54,1,181.09,0.6565,app_movil,0
transferencia,102.42,4,1,domestic,111,4,94.4,1.085,sucursal,0
retiro_cajero,148.45,15,1,domestic,97,1,123.69,1.2002,app_movil,0
retiro_cajero,41.05,13,4,domestic,99,0,48.92,0.8392,web,0
retiro_cajero,162.89,12,1,domestic,24,1,157.08,1.037,app_movil,0
compra_pos,96.56,8,5,domestic,31,3,83.23,1.1602,app_movil,0
pago_online,757.74,7,0,domestic,49,0,666.79,1.1364,cajero,0
transferencia,162.69,0,6,domestic,17,0,86.75,1.8754,sucursal,0
compra_pos,17.29,22,4,US,22,0,19.07,0.9068,web,0
compra_pos,232.95,11,0,domestic,89,1,380.24,0.6126,sucursal,0
retiro_cajero,70.32,11,6,domestic,169,0,80.84,0.8699,app_movil,0
transferencia,52.71,14,6,domestic,38,4,62.72,0.8404,app_movil,0
pago_online,98.95,12,1,domestic,38,1,95.79,1.033,app_movil,0
pago_online,59.93,20,4,LATAM,29,1,36.83,1.6271,app_movil,0
retiro_cajero,269.04,8,3,EU,28,0,223.48,1.2039,web,0
retiro_cajero,19.15,18,0,domestic,166,1,22.83,0.839,app_movil,0
pago_online,274.17,10,4,domestic,60,2,299.08,0.9167,app_movil,0
transferencia,59.99,9,4,Asia,106,2,57.56,1.0421,web,0
compra_pos,83.02,14,4,domestic,14,4,68.09,1.2192,web,0
retiro_cajero,42.12,12,0,domestic,55,2,35.08,1.2006,app_movil,0
retiro_cajero,288.19,9,4,LATAM,54,0,160.82,1.792,app_movil,0
retiro_cajero,29.66,15,4,domestic,40,4,40.75,0.7278,app_movil,0
retiro_cajero,69.76,8,4,domestic,77,1,61.2,1.1399,web,0
compra_pos,42.64,19,4,EU,87,3,62.26,0.6848,cajero,0
compra_pos,62.61,14,3,EU,49,0,88.65,0.7062,app_movil,0
retiro_cajero,268.21,8,4,US,15,1,254.66,1.0532,app_movil,0
pago_online,27.02,21,3,domestic,47,3,20.0,1.3512,app_movil,0
transferencia,16.26,22,4,domestic,29,3,14.99,1.0848,cajero,0
retiro_cajero,281.63,21,6,domestic,96,5,225.28,1.2501,app_movil,0
transferencia,613.26,18,2,domestic,24,2,1013.95,0.6048,app_movil,0
transferencia,77.21,7,2,EU,27,1,72.04,1.0717,cajero,0
compra_pos,62.67,18,2,domestic,96,0,46.28,1.3541,app_movil,0
transferencia,313.61,11,1,EU,36,3,290.48,1.0796,web,0
transferencia_internacional,54.12,4,6,domestic,93,3,51.76,1.0456,cajero,0
pago_online,25.51,12,6,domestic,83,1,14.86,1.7168,app_movil,0
transferencia_internacional,190.5,17,5,LATAM,2,1,74.07,2.5719,app_movil,1
compra_pos,243.83,17,4,domestic,22,1,285.92,0.8528,app_movil,0
pago_online,32.49,8,1,domestic,41,0,36.3,0.895,app_movil,0
pago_online,114.89,8,2,domestic,105,1,103.81,1.1067,web,0
transferencia,132.54,17,0,Asia,140,1,125.36,1.0573,app_movil,0
compra_pos,35.44,11,0,domestic,53,0,34.29,1.0336,cajero,0
retiro_cajero,130.51,10,1,EU,20,1,131.6,0.9917,app_movil,0
compra_pos,62.95,14,3,US,44,1,89.12,0.7063,app_movil,0
compra_pos,298.12,8,4,Asia,59,2,335.58,0.8884,sucursal,0
compra_pos,133.64,14,5,domestic,43,0,116.83,1.1439,app_movil,0
compra_pos,191.19,20,6,Africa,17,3,108.84,1.7566,web,1
compra_pos,123.31,17,2,domestic,13,1,112.97,1.0915,sucursal,0
transferencia_internacional,18.99,16,4,domestic,63,2,21.08,0.9007,web,0
compra_pos,125.95,4,4,domestic,47,3,158.27,0.7958,web,0
compra_pos,114.04,9,1,domestic,122,2,191.33,0.5961,app_movil,0
transferencia,39.0,2,6,domestic,51,1,60.55,0.6442,sucursal,0
retiro_cajero,25.52,18,3,domestic,33,1,75.67,0.3372,web,0
pago_online,43.32,21,6,domestic,26,0,49.45,0.8761,cajero,0
retiro_cajero,277.51,16,2,domestic,53,1,225.67,1.2297,cajero,0
pago_online,143.19,13,0,domestic,70,1,133.05,1.0762,app_movil,0
pago_online,32.09,14,2,domestic,44,2,32.88,0.9759,app_movil,0
transferencia,664.6,20,1,domestic,77,0,505.01,1.316,app_movil,0
retiro_cajero,33.04,14,0,domestic,19,1,30.68,1.077,app_movil,0
compra_pos,32.88,11,1,domestic,53,2,37.09,0.8866,cajero,0
pago_online,103.78,14,0,domestic,41,3,122.55,0.8468,web,0
pago_online,202.28,14,3,EU,70,3,139.45,1.4506,app_movil,0
pago_online,52.02,3,1,domestic,52,3,65.08,0.7994,web,0
compra_pos,108.09,22,6,domestic,27,3,126.38,0.8553,sucursal,0
compra_pos,46.55,12,4,domestic,69,1,94.68,0.4916,cajero,0
pago_online,171.91,20,5,domestic,41,0,126.25,1.3617,web,0
retiro_cajero,123.45,0,6,domestic,13,0,84.84,1.4551,cajero,0
transferencia,71.19,11,0,domestic,79,1,75.07,0.9483,sucursal,0
transferencia,90.72,9,1,domestic,22,2,129.38,0.7012,cajero,0
compra_pos,136.44,10,4,domestic,38,4,296.25,0.4606,app_movil,0
transferencia,88.41,16,2,Africa,47,3,104.38,0.847,web,0
transferencia,139.19,7,5,domestic,70,1,130.72,1.0648,web,0
retiro_cajero,17.18,17,5,domestic,57,0,23.21,0.7402,app_movil,0
transferencia,44.55,19,1,US,60,1,109.51,0.4068,cajero,0
transferencia,46.6,11,1,US,113,0,29.94,1.5563,sucursal,0
pago_online,416.88,14,4,EU,45,0,587.8,0.7092,app_movil,0
transferencia_internacional,91.79,22,1,Africa,24,6,39.34,2.3333,web,1
pago_online,57.77,17,6,domestic,26,3,113.77,0.5078,web,0
transferencia,34.48,20,3,domestic,103,1,25.16,1.3705,web,0
pago_online,125.22,11,2,domestic,43,1,133.19,0.9401,cajero,0
compra_pos,72.3,20,3,domestic,61,1,76.0,0.9513,sucursal,0
transferencia,58.51,9,4,domestic,80,0,72.02,0.8124,sucursal,0
retiro_cajero,90.48,6,5,domestic,29,5,64.03,1.4131,web,0
compra_pos,118.53,12,4,domestic,29,3,152.74,0.776,sucursal,0
transferencia_internacional,480.01,4,6,LATAM,2,7,71.57,6.7069,app_movil,1
pago_online,141.25,8,3,domestic,44,4,160.18,0.8818,app_movil,0
pago_online,31.92,17,0,domestic,18,0,45.39,0.7033,sucursal,0
pago_online,81.72,12,1,domestic,36,0,97.88,0.8349,web,0
pago_online,32.42,9,4,domestic,8,2,33.4,0.9708,app_movil,0
compra_pos,24.94,17,3,domestic,39,3,32.37,0.7705,sucursal,0
transferencia,27.36,7,1,domestic,152,0,29.45,0.9291,web,0
pago_online,92.87,8,4,domestic,74,0,99.63,0.9321,cajero,0
retiro_cajero,315.83,17,4,domestic,37,2,199.55,1.5827,sucursal,0
pago_online,73.48,17,1,domestic,48,1,61.57,1.1935,app_movil,0
pago_online,41.62,15,0,Asia,122,0,76.78,0.5421,cajero,0
compra_pos,118.27,15,2,domestic,37,2,164.88,0.7173,cajero,0
transferencia,175.21,16,0,domestic,48,4,282.34,0.6206,app_movil,0
compra_pos,51.85,10,5,Asia,41,1,36.3,1.4285,web,0
pago_online,43.92,20,5,EU,59,2,55.11,0.7969,web,0
pago_online,365.99,19,4,domestic,63,3,295.23,1.2397,app_movil,0
transferencia,126.22,3,0,domestic,72,3,151.45,0.8334,web,0
retiro_cajero,320.67,11,3,EU,24,0,197.05,1.6274,web,0
compra_pos,144.99,15,5,Asia,35,1,256.61,0.565,sucursal,0
transferencia,22.57,7,4,domestic,88,1,31.73,0.7114,app_movil,0
retiro_cajero,60.24,12,2,domestic,47,0,49.95,1.206,sucursal,0
compra_pos,151.45,1,1,domestic,32,2,153.99,0.9835,app_movil,0
compra_pos,38.67,4,4,domestic,71,3,45.18,0.856,web,0
transferencia,98.42,10,1,EU,49,1,75.72,1.2998,web,0
pago_online,118.66,19,6,domestic,63,1,85.39,1.3896,web,0
retiro_cajero,163.84,9,0,domestic,16,0,121.47,1.3488,sucursal,0
compra_pos,292.33,13,1,domestic,38,0,249.16,1.1733,app_movil,0
retiro_cajero,37.19,18,2,EU,82,1,33.76,1.1016,web,0
transferencia_internacional,53.93,17,2,domestic,31,2,63.27,0.8524,web,0
pago_online,40.67,18,3,domestic,23,1,30.48,1.3345,app_movil,0
pago_online,42.75,10,1,domestic,34,2,37.63,1.1362,web,0
compra_pos,130.44,8,4,domestic,39,1,103.73,1.2575,app_movil,0
transferencia,464.68,16,3,EU,36,3,314.42,1.4779,app_movil,0
pago_online,165.87,14,5,domestic,42,1,139.72,1.1871,app_movil,0
pago_online,30.28,9,2,domestic,23,1,46.6,0.6498,web,0
retiro_cajero,34.23,9,2,domestic,101,2,37.31,0.9176,sucursal,0
compra_pos,69.81,18,0,domestic,74,2,64.9,1.0757,app_movil,0
pago_online,46.28,10,0,domestic,81,0,55.94,0.8274,app_movil,0
pago_online,97.08,15,3,EU,42,2,90.37,1.0743,cajero,0
retiro_cajero,75.89,7,0,domestic,55,4,47.85,1.586,cajero,0
transferencia,120.95,7,6,domestic,129,1,103.86,1.1646,cajero,0
retiro_cajero,79.8,15,4,LATAM,60,4,88.75,0.8991,app_movil,0
pago_online,60.94,18,6,domestic,43,2,61.16,0.9964,web,0
transferencia,39.91,15,0,domestic,67,0,54.0,0.739,app_movil,0
transferencia,540.52,15,5,EU,7,4,180.3,2.9979,sucursal,1
pago_online,43.41,3,3,domestic,75,0,68.69,0.632,sucursal,0
transferencia,32.92,1,4,domestic,23,1,36.45,0.9031,web,0
retiro_cajero,47.57,19,2,domestic,84,2,38.25,1.2435,cajero,0
transferencia,132.17,1,1,domestic,91,1,82.97,1.593,app_movil,0
transferencia,81.29,8,0,LATAM,111,2,83.1,0.9782,web,0
pago_online,69.65,7,6,LATAM,65,1,76.47,0.9108,app_movil,0
transferencia,622.32,18,3,EU,14,8,251.47,2.4747,sucursal,1
transferencia_internacional,30.47,10,0,domestic,68,2,25.17,1.2106,app_movil,0
pago_online,33.66,18,2,Asia,19,1,52.95,0.6357,cajero,0
pago_online,46.21,13,5,LATAM,19,0,35.31,1.3086,sucursal,0
pago_online,115.69,9,5,domestic,42,0,82.4,1.404,cajero,0
transferencia,154.21,15,5,domestic,31,0,135.95,1.1343,app_movil,0
compra_pos,134.61,6,5,US,75,1,171.93,0.7829,sucursal,0
retiro_cajero,15.35,9,5,domestic,156,1,15.78,0.9729,web,0
pago_online,45.29,3,1,domestic,21,0,44.88,1.009,app_movil,0
pago_online,114.31,10,4,domestic,68,0,166.14,0.688,web,0
pago_online,41.8,12,1,domestic,89,2,39.77,1.0511,cajero,0
transferencia,50.3,11,0,domestic,195,1,44.73,1.1246,cajero,0
pago_online,146.19,7,1,domestic,43,3,158.8,0.9206,web,0
pago_online,103.17,12,4,Asia,40,1,193.59,0.5329,sucursal,0
retiro_cajero,150.94,5,1,domestic,37,3,159.46,0.9466,web,0
transferencia,54.11,9,3,US,130,1,53.28,1.0156,cajero,0
transferencia,32.2,20,5,EU,121,1,36.66,0.8784,app_movil,0
compra_pos,346.91,21,4,domestic,27,2,409.61,0.8469,app_movil,0
pago_online,73.05,12,3,domestic,47,1,148.83,0.4908,web,0
