id_solicitud,fecha_solicitud,edad,ingresos_anuales,situacion_laboral,antiguedad_empleo,estado_civil,num_dependientes,importe_solicitado,plazo_meses,tipo_credito,num_creditos_activos,ratio_endeudamiento,historial_pagos,tiene_aval,provincia,scoring_externo,color_favorito,signo_zodiaco,impago,col_ruido_1,col_ruido_2,col_ruido_3,col_ruido_4,col_ruido_5,col_ruido_6,col_ruido_7,col_ruido_8,col_ruido_9,col_ruido_10,col_ruido_11,col_ruido_12,col_ruido_13,col_ruido_14,col_ruido_15,col_ruido_16,col_ruido_17,col_ruido_18,col_ruido_19,col_ruido_20,col_ruido_21,col_ruido_22,col_ruido_23,col_ruido_24,col_ruido_25,col_ruido_26,col_ruido_27,col_ruido_28,col_ruido_29,col_ruido_30
2676,2023-03-10,24,,empleado,1.8,casado,0,28497.46,24,personal,1,0.483,regular,0,Palma,726.0,morado,virgo,1,4.0,0.0836,2.0,0.266,-1.0663,-2.5995,5.0,2.4538,3.0,-1.3176,-6.7901,-0.078,1.333,4.0,0.8229,2.1775,4.0,4.0,-4.4401,1.2797,-2.7706,-0.6239,-1.1057,3.0,3.0,-2.7858,0.0234,-3.6549,-8.4938,6.0
4030,2022-10-30,31,36508.17,empleado,11.2,casado,3,15973.31,60,personal,1,0.191,regular,0,Las Palmas,679.0,rojo,piscis,0,0.0,-0.5207,2.0,0.8573,9.2617,-0.564,2.0,-2.0541,4.0,0.402,-0.9229,0.8477,0.8563,4.0,-1.5206,0.0496,5.0,7.0,-8.0532,6.3352,-0.5207,-1.4173,-9.0312,6.0,6.0,3.2079,2.0346,-7.5395,7.1046,4.0
1307,2022-07-05,39,18561.18,jubilado,12.2,divorciado,0,236665.55,120,hipoteca,1,0.086,bueno,0,Las Palmas,637.0,negro,sagitario,0,4.0,1.3347,5.0,-0.6071,3.8259,-0.0171,2.0,-3.4361,3.0,-1.0046,7.1983,1.0196,0.0631,3.0,1.1019,-1.4343,2.0,1.0,6.9591,-1.5397,0.5056,1.2141,6.6892,0.0,2.0,-9.5024,-1.6168,5.7332,7.9595,2.0
2238,2022-07-17,34,34640.1,empleado,10.4,casado,3,26186.79,24,auto,2,0.114,bueno,0,Cordoba,764.0,blanco,cancer,0,1.0,-0.7447,2.0,-1.2501,-6.2243,0.8045,3.0,7.876,3.0,0.5405,9.7036,-0.446,-0.7113,1.0,0.2145,2.6467,2.0,8.0,6.3081,-4.0733,-0.492,0.6078,3.5307,4.0,2.0,7.9494,1.0894,-4.83,-5.5763,2.0
3303,2023-03-15,33,29376.4,empleado,12.0,casado,3,2639.52,24,tarjeta,2,0.256,bueno,0,Sevilla,788.0,blanco,aries,0,4.0,-0.188,0.0,-0.2853,-9.0687,-0.1144,9.0,-3.0976,3.0,-1.3047,0.3121,-1.9154,0.3416,4.0,1.1824,0.5908,4.0,5.0,-8.7092,-4.7357,-1.1454,-1.0467,-0.4536,6.0,3.0,-4.0793,-0.2502,-9.8057,-8.1564,2.0
2039,2023-12-23,42,19212.24,empleado,9.9,casado,1,16281.82,12,personal,2,0.663,bueno,0,Vigo,446.0,rojo,sagitario,0,0.0,-0.7193,2.0,0.9238,9.958,-1.1229,4.0,8.0981,1.0,-0.0131,-8.2648,1.5945,0.5417,0.0,-0.0112,-2.46,3.0,3.0,4.0549,-2.661,-0.3798,-0.2493,-7.6344,1.0,2.0,-9.9558,-0.4652,-2.2977,-0.4854,3.0
1530,2023-11-02,45,36251.78,empleado,15.2,divorciado,2,46680.94,72,auto,1,0.189,bueno,1,Cordoba,680.0,amarillo,piscis,0,1.0,1.3707,4.0,-0.5868,2.8785,0.4182,1.0,-4.371,1.0,-0.789,-5.658,0.959,0.7566,4.0,-0.0176,-2.7234,2.0,3.0,2.8403,8.9559,0.4721,-0.3198,-9.8251,4.0,2.0,-4.8472,-0.2751,-2.0471,-4.201,5.0
1664,2023-02-09,42,36359.71,empleado,4.0,divorciado,2,21235.42,36,personal,1,0.129,regular,1, Valladoli,615.0,azul,virgo,0,7.0,-0.2594,4.0,-0.914,0.0416,-0.455,2.0,0.6793,6.0,0.7076,-2.5688,0.696,-0.1624,3.0,-0.2089,-0.6219,1.0,4.0,0.285,2.8083,-1.066,0.5383,-5.5263,5.0,1.0,-5.9211,0.9763,1.1808,2.6311,5.0
4985,2022-05-21,33,-9957.58,autonomo,4.4,casado,0,616.76,12,tarjeta,2,0.645,bueno,0,Valencia,628.0,verde,geminis,1,7.0,-0.3751,2.0,1.888,-6.7393,-0.749,5.0,-9.251,1.0,0.587,5.5723,0.9405,0.9266,3.0,-0.2603,1.3925,5.0,2.0,5.6422,-4.5277,0.4832,-0.4738,3.2432,2.0,1.0,6.3346,-0.4557,-3.2886,4.9884,4.0
2451,2023-09-06,49,22502.03,jubilado,26.5,soltero,2,11591.34,36,personal,1,0.447,regular,0,Madrid,603.0,morado,acuario,0,3.0,-0.3736,4.0,-0.547,1.191,-0.9495,1.0,-5.6474,4.0,-0.0813,0.5981,0.3807,-0.8145,5.0,-0.6899,0.5651,6.0,4.0,-1.855,-2.7586,-0.4079,1.2988,-6.2587,4.0,0.0,7.3166,-1.3584,-4.9056,-6.5944,3.0
3628,2022-06-23,45,37628.37,empleado,24.0,casado,2,5370.72,36,personal,3,0.274,bueno,1,SEVILLA,689.0,amarillo,escorpio,0,4.0,-0.4056,3.0,1.1486,-5.4446,-0.6802,3.0,-1.2013,1.0,0.3883,-5.6639,-1.3466,0.668,3.0,2.3739,-1.0709,2.0,6.0,-9.5345,3.769,-0.4494,-1.7471,6.9774,3.0,4.0,-9.7021,-0.8259,2.8144,7.357,3.0
4892,2023-02-22,29,23067.57,jubilado,9.3,soltero,4,212859.43,240,hipoteca,1,0.165,bueno,1,Las Palmas,708.0,morado,sagitario,0,2.0,-1.6684,5.0,0.0901,-2.7922,-0.6511,6.0,1.1117,2.0,-1.8739,-2.0637,-0.2278,0.2214,1.0,1.5735,0.3984,2.0,2.0,8.4417,1.6396,-0.6981,-0.2682,-1.1187,4.0,6.0,0.2922,0.2605,6.2396,-7.7842,2.0
2694,2022-11-07,47,7710.1,desempleado,0.0,soltero,3,3184.44,36,personal,1,0.276,regular,0,Las Palmas,636.0,verde,tauro,1,1.0,0.8305,2.0,1.5528,-1.8578,-0.1497,3.0,-1.8324,2.0,0.0057,-0.8479,0.054,0.3488,2.0,1.0931,0.6188,2.0,4.0,6.493,4.4768,0.2408,-0.9927,4.0841,3.0,5.0,-7.9896,0.0397,9.629,-5.5661,1.0
3061,2022-07-01,35,8716.07,autonomo,12.6,divorciado,0,2999.94,60,auto,1,0.284,regular,0,Cordoba,,blanco,cancer,0,5.0,0.5785,0.0,0.4094,8.8699,0.5169,3.0,2.3623,2.0,0.0407,-6.5633,0.4325,0.7046,2.0,1.8297,-1.919,2.0,5.0,1.2566,-4.152,1.005,1.5744,-2.6671,1.0,4.0,-7.8392,1.1361,-2.9195,-0.6714,4.0
1598,2023-06-14,24,39760.69,empleado,3.2,soltero,1,6848.97,48,personal,0,0.18,bueno,1,Las Palmas,698.0,verde,sagitario,0,3.0,0.6358,1.0,-0.7624,6.159,-0.2861,4.0,-4.5178,4.0,-0.9024,-5.1921,2.5987,0.8206,3.0,1.0943,1.5406,6.0,1.0,-5.967,0.0219,-0.8301,-0.099,-4.2993,3.0,0.0,-7.1535,0.9993,-4.348,6.4637,5.0
2730,2022-12-04,39,38928.56,autonomo,2.6,casado,4,27087.13,60,auto,3,0.21,bueno,1,Bilbao,618.0,negro,cancer,0,3.0,0.2032,3.0,0.2338,-7.1514,1.3043,4.0,-3.24,1.0,0.4837,7.4048,0.1869,1.0251,4.0,-0.0241,-1.2982,3.0,4.0,9.2686,8.8761,0.3183,-1.438,4.0286,4.0,5.0,-9.1758,-0.6312,-9.7728,3.7756,5.0
2626,2023-02-27,41,29001.98,autonomo,20.7,casado,2,6372.51,36,tarjeta,3,0.033,bueno,0,Murcia,723.0,amarillo,acuario,0,1.0,0.7684,1.0,1.3423,6.9504,-0.4738,4.0,0.5691,1.0,-0.3092,0.2483,-2.6006,0.9453,1.0,1.7311,0.1928,1.0,2.0,-9.9816,-8.7139,-0.8332,-1.6457,9.8104,2.0,1.0,8.499,0.104,-9.0122,-5.0907,4.0
3158,2023-12-28,46,,autonomo,17.4,divorciado,1,27273.35,60,auto,2,0.086,regular,0,Zaragoza,532.0,verde,cancer,0,1.0,-0.0188,6.0,-1.2452,-0.5306,-0.3523,2.0,5.2496,5.0,-1.5193,-1.7446,2.5183,-0.5037,2.0,0.0376,-0.1688,2.0,3.0,6.0276,-3.4303,-0.4554,0.7943,-9.6958,2.0,3.0,-5.8605,0.0829,-1.4215,0.8742,3.0
3315,2022-10-22,70,22707.34,empleado,16.4,soltero,2,4251.37,12,personal,2,0.221,regular,0,Malaga,716.0,morado,virgo,0,5.0,0.8175,2.0,-0.5327,-0.0003,-0.1012,2.0,9.9309,2.0,1.4066,3.9224,0.4061,0.2906,2.0,0.292,0.0682,3.0,1.0,-2.0288,4.5531,-0.1596,1.5586,-4.5285,0.0,6.0,-6.8573,0.8573,0.14,9.0299,1.0
1723,2023-04-22,40,1609.37,desempleado,0.0,soltero,4,24061.81,60,auto,2,0.437,bueno,1,Murcia,649.0,rojo,libra,0,4.0,0.3994,1.0,-1.7342,-1.8477,-0.4702,3.0,6.5809,2.0,0.9174,-7.5206,-0.5229,1.1521,0.0,0.2254,-1.0751,4.0,4.0,2.7343,-7.0225,-0.1095,-1.595,1.1093,3.0,3.0,-9.0353,-0.9638,8.2981,-5.4048,3.0
1060,2022-08-16,61,19344.51,empleado,10.5,casado,1,33399.59,36,auto,1,0.19,bueno,0,Alicante,826.0,azul,escorpio,0,5.0,-3.1277,1.0,0.6489,8.05,0.3711,2.0,-1.3617,2.0,1.26,6.9827,1.2462,-0.0735,7.0,0.1707,-0.7183,0.0,4.0,-6.7061,1.9412,-0.2711,-0.0875,-1.1936,5.0,3.0,6.85,-0.8354,-1.8454,-3.5193,2.0
4637,2023-08-25,40,33464.61,empleado,0.6,soltero,2,13749.55,24,personal,3,0.07,bueno,1,palma,637.0,blanco,acuario,0,5.0,-0.8087,4.0,-0.0763,2.8171,0.4613,3.0,7.5329,2.0,-0.1101,3.7977,0.2385,0.3338,3.0,0.9738,0.5321,2.0,6.0,-3.0775,-5.0796,0.8013,-0.7579,1.1142,3.0,4.0,-2.7663,1.1141,3.8601,6.1759,2.0
3243,2023-10-18,49,27972.32,empleado,30.8,casado,0,4102.97,6,tarjeta,1,0.209,bueno,1,Alicante,675.0,negro,geminis,0,1.0,0.3887,2.0,0.4986,-3.9155,-1.067,4.0,5.1218,2.0,-0.3205,-0.7577,-0.7273,-0.0302,6.0,-0.7753,-0.8549,5.0,1.0,1.4652,-7.1709,0.1867,1.0315,2.3941,5.0,3.0,-4.139,0.7322,-4.5733,0.4553,2.0
1679,2023-11-06,50,10944.6,empleado,14.1,casado,0,141387.19,240,hipoteca,2,0.212,bueno,0,Malaga,609.0,verde,piscis,0,4.0,-1.3747,5.0,-0.2313,9.939,-2.0102,1.0,-9.3738,5.0,-0.8745,-2.8137,0.2259,-0.4009,7.0,1.419,-0.9082,1.0,2.0,-4.7651,7.9714,-1.2872,-0.2248,4.0828,2.0,2.0,-2.4627,0.8434,-8.5707,7.1474,1.0
1758,2023-03-21,67,28912.0,autonomo,10.9,casado,2,158158.93,120,hipoteca,1,0.39,malo,0,Valladolid,640.0,verde,virgo,0,6.0,0.7552,3.0,-0.18,-2.2961,-0.8534,0.0,-8.8591,5.0,-0.7875,-6.1531,0.4485,-1.6366,6.0,0.4462,-2.0594,3.0,3.0,-6.7087,-0.7127,-0.1347,-0.7664,-8.1443,2.0,4.0,9.7779,0.2398,9.36,5.4176,6.0
4192,2022-09-08,44,59045.47,autonomo,12.5,casado,1,32431.04,24,personal,0,0.338,bueno,0,Gijon,663.0,verde,acuario,0,3.0,-0.0142,2.0,-1.5111,3.643,-0.9595,2.0,1.9999,0.0,0.3247,1.3354,0.4208,0.0357,5.0,-0.0635,-2.0781,1.0,4.0,-3.6278,8.5741,0.7867,-1.0188,8.5565,3.0,4.0,8.0302,-0.3548,1.1097,2.3418,0.0
564,2022-05-13,50,24117.88,empleado,0.7,casado,1,8876.75,24,tarjeta,0,0.033,malo,1,Murcia,628.0,morado,sagitario,0,3.0,0.4119,2.0,0.2191,-6.576,2.4556,2.0,1.8353,0.0,-1.7839,8.1504,-0.8392,-0.5859,4.0,1.1173,0.4079,2.0,5.0,8.5372,-3.8608,-0.2602,-1.0801,-0.3177,7.0,0.0,6.9637,0.5334,-6.5767,2.1963,2.0
2791,2023-11-15,31,14188.32,jubilado,2.9,divorciado,2,17723.13,72,auto,1,0.446,bueno,0,Zaragoza,637.0,negro,piscis,0,3.0,-1.0517,0.0,-1.0906,-1.0957,-1.4128,2.0,-1.5238,2.0,0.0663,4.6544,0.804,0.1475,3.0,0.6373,1.4884,3.0,2.0,-4.0745,-7.2135,2.1597,0.2568,5.2832,1.0,1.0,5.1838,-1.141,9.9277,4.4569,5.0
864,2023-07-18,36,13929.29,empleado,13.9,divorciado,3,8376.67,24,personal,0,0.141,bueno,1,Malaga,695.0,naranja,leo,0,3.0,-1.2546,2.0,-0.2741,-0.3185,-0.2984,6.0,7.4793,1.0,-0.4243,-3.3042,1.2654,0.9137,3.0,-0.4796,0.0243,2.0,2.0,-3.3607,-0.629,2.4162,0.0877,-4.7514,0.0,2.0,-6.5961,0.8517,1.8867,8.5032,3.0
1485,2022-10-30,29,31334.48,autonomo,7.6,soltero,5,9075.55,6,tarjeta,1,0.483,regular,0,Zaragoza,736.0,naranja,capricornio,0,2.0,0.3929,2.0,-1.4194,3.8308,0.0835,2.0,-8.2521,1.0,0.8704,-3.3574,-1.8576,-0.9201,4.0,0.64,-0.0267,2.0,3.0,9.9956,4.0756,-0.0005,0.0464,-9.6824,2.0,2.0,3.7341,0.3596,7.0845,7.7779,1.0
207,2023-07-12,57,32808.92,empleado,9.7,casado,2,33459.71,48,personal,2,0.429,bueno,1,Vigo,610.0,rojo,geminis,0,2.0,0.904,2.0,0.0689,8.3093,0.0763,2.0,8.3844,0.0,0.785,-7.8662,0.8657,-0.1488,6.0,-1.7,0.1098,2.0,5.0,4.8346,6.4799,-0.1344,0.8828,-8.5403,4.0,4.0,-0.6917,-0.0658,-9.5705,7.245,1.0
4489,2023-05-01,59,51050.86,empleado,26.4,soltero,2,5541.16,36,tarjeta,1,0.057,bueno,0,Valencia,594.0,amarillo,aries,0,2.0,0.5113,2.0,-1.1369,8.7095,0.7202,4.0,0.6023,1.0,-0.9249,6.5861,-0.4088,0.8843,1.0,0.2243,1.1811,2.0,2.0,8.7421,-2.6991,0.5943,0.3887,-5.8324,5.0,2.0,8.8596,1.1097,8.2259,-7.0482,3.0
871,2022-11-30,40,44088.44,empleado,2.1,casado,3,145906.0,240,hipoteca,0,0.244,malo,0,Zaragoza,711.0,blanco,cancer,0,3.0,0.1235,2.0,0.5396,-9.3702,1.6829,3.0,-1.2604,2.0,0.3203,-9.2149,-0.126,0.1793,1.0,1.9754,0.6503,3.0,4.0,7.5016,1.8177,0.8744,-0.0277,1.7009,0.0,2.0,-4.2118,0.7106,-1.2,-3.9579,2.0
4494,2022-07-11,40,14005.18,empleado,2.8,casado,0,263451.96,120,hipoteca,2,0.254,regular,0,Zaragoza,710.0,verde,tauro,1,1.0,1.2645,6.0,-0.8455,7.9854,-1.2305,2.0,-0.9975,1.0,-0.662,-4.4465,-0.6305,0.6211,4.0,1.6777,0.2231,3.0,2.0,5.115,2.2754,-0.1684,-1.735,-8.2238,6.0,2.0,6.4099,0.1399,5.2577,-7.349,3.0
503,2023-12-04,50,31402.95,empleado,16.9,divorciado,4,163336.96,300,hipoteca,1,0.357,bueno,1,Gijon,681.0,verde,geminis,0,3.0,0.1418,3.0,0.5453,5.5188,-0.754,3.0,4.7767,6.0,1.0409,-1.0237,-2.1818,-0.281,4.0,-0.6805,-0.7732,0.0,2.0,6.4911,6.6875,1.3133,0.2585,8.5586,2.0,1.0,8.6796,-1.8287,-3.4793,-0.6732,2.0
1029,2023-02-17,26,37862.99,autonomo,2.6,casado,1,28115.89,36,personal,3,0.222,bueno,0,Malaga,605.0,blanco,tauro,0,2.0,0.4049,3.0,0.7037,0.1337,1.6921,2.0,-0.9874,5.0,-1.2447,4.5975,0.4208,-1.8839,3.0,1.0651,0.8592,2.0,1.0,-5.3146,-6.7696,0.3022,2.153,3.4049,2.0,7.0,8.3408,0.3914,9.5603,-4.5981,2.0
3841,2023-09-29,56,4197.53,jubilado,14.2,casado,0,5479.26,12,tarjeta,3,0.836,bueno,0,Las Palmas,731.0,negro,tauro,0,2.0,-0.1489,5.0,0.0401,-5.7047,-0.7085,6.0,-2.4439,2.0,0.8459,4.5147,1.5213,-0.5116,4.0,-0.9739,-1.8044,3.0,2.0,-5.6102,3.5227,0.2568,0.0069,9.4881,0.0,4.0,5.4887,1.2106,9.5075,1.1909,4.0
2691,2023-06-17,46,19160.37,jubilado,2.8,casado,0,5837.11,60,personal,3,0.643,regular,0,Vigo,659.0,naranja,acuario,0,6.0,-0.5568,1.0,-0.5416,-7.3941,-0.4363,2.0,-1.1614,3.0,0.3896,-4.2505,-0.6503,0.7935,1.0,-0.0318,0.0171,4.0,5.0,1.6111,6.9494,-0.2937,0.0121,-2.2029,2.0,0.0,1.5595,-0.7953,2.7105,-3.239,5.0
1571,2022-02-27,60,14255.33,jubilado,2.0,soltero,0,15733.43,12,personal,0,0.172,bueno,0,Cordoba,721.0,negro,aries,0,2.0,0.7074,3.0,-0.6687,-3.6497,-0.197,5.0,3.5137,2.0,-1.3164,-8.7857,0.3671,-0.685,3.0,0.7337,0.433,5.0,1.0,9.8809,5.8962,-0.6141,-0.9438,3.122,1.0,2.0,8.902,1.4009,-1.4999,9.6913,2.0
2774,2023-05-31,49,,empleado,13.0,soltero,4,144251.36,180,hipoteca,2,0.04,malo,0,Madrid,,negro,libra,0,5.0,-0.1897,3.0,-1.3842,4.3497,1.228,4.0,-9.6709,4.0,-1.6228,1.3817,0.51,-0.9397,2.0,-0.7578,0.0716,1.0,2.0,-3.1886,8.0441,-0.9082,1.2885,3.3078,4.0,4.0,9.8467,1.3678,9.0849,7.6298,4.0
2732,2023-01-17,58,22829.02,empleado,6.4,soltero,3,13090.7,36,personal,0,0.085,bueno,0,gijon,524.0,naranja,geminis,0,5.0,-0.5914,2.0,-1.0443,9.5316,-0.585,4.0,6.7782,2.0,1.2613,-8.5877,1.1513,0.1529,1.0,-0.0711,-1.1395,4.0,3.0,-4.8398,9.6911,-1.6183,0.1603,-0.342,4.0,4.0,-0.4713,-0.7957,5.918,-6.6013,4.0
805,2023-06-23,55,38870.49,empleado,31.8,soltero,2,15960.61,24,personal,0,0.442,bueno,0,Valladolid,723.0,amarillo,capricornio,0,1.0,-0.1941,5.0,-0.7669,-3.568,0.8778,1.0,6.9161,2.0,0.5615,3.3712,-0.5533,0.9615,8.0,-0.1104,-0.4715,3.0,1.0,1.3259,0.1999,-0.3581,1.3664,3.5481,11.0,3.0,6.5886,-1.7635,6.8183,-6.5272,3.0
3646,2023-01-21,26,27821.11,empleado,2.1,casado,0,15608.42,36,personal,1,0.384,bueno,0,Barcelona,673.0,amarillo,libra,0,7.0,0.982,4.0,1.5552,-5.2318,-0.3184,0.0,-7.5523,3.0,1.181,0.2209,2.3282,0.7824,4.0,0.0552,1.1333,2.0,1.0,-6.3046,-9.6927,0.656,-0.6939,-0.0179,1.0,1.0,0.6944,0.1139,-2.087,-3.624,7.0
2455,2023-08-29,18,5430.34,desempleado,0.0,casado,1,4274.63,6,tarjeta,0,0.182,bueno,1,Palma,507.0,azul,acuario,1,2.0,-0.7196,3.0,-0.208,-9.3603,-0.7246,1.0,-1.9614,2.0,-0.768,-9.0201,0.9553,0.2116,1.0,1.656,-1.0322,1.0,1.0,9.228,-1.8321,0.6712,0.7776,-9.1034,2.0,4.0,-5.2943,0.0881,-6.1991,-2.713,4.0
4599,2023-11-29,36,11952.74,autonomo,7.5,divorciado,1,18334.58,12,personal,2,0.187,bueno,1,Vigo,493.0,amarillo,leo,0,3.0,0.3552,1.0,-1.1191,-1.4677,-0.3403,0.0,9.3839,2.0,0.7052,-2.5926,-1.127,0.276,3.0,0.3477,-1.6119,6.0,2.0,-5.9312,-4.9914,-0.0378,-1.7729,-3.315,3.0,3.0,-2.0877,0.3277,-5.5827,-7.2066,1.0
3105,2023-05-27,50,49177.55,empleado,13.9,soltero,0,9388.09,36,auto,3,0.46,bueno,0,Bilbao,589.0,blanco,aries,0,7.0,0.8713,7.0,0.7523,-8.5206,-1.2787,4.0,-3.0738,2.0,-1.2754,-8.9662,1.2049,0.3553,7.0,-0.1294,1.4376,4.0,7.0,7.4799,-5.6276,1.1074,0.3704,-5.5791,3.0,2.0,7.0727,2.4562,3.2049,-7.357,0.0
4876,2023-04-30,28,5842.61,jubilado,9.1,casado,3,5847.0,12,personal,2,0.452,regular,1,Zaragoza,509.0,negro,acuario,0,2.0,0.2497,2.0,-0.9111,-2.0693,0.8362,2.0,-6.3136,3.0,0.0789,4.6171,0.6519,0.6266,5.0,0.1105,0.5112,1.0,4.0,-9.343,2.9112,-0.2865,-0.3489,1.9046,4.0,1.0,0.0432,0.6404,7.5324,8.0077,5.0
201,2022-09-25,61,33255.98,empleado,32.2,soltero,1,301089.24,360,hipoteca,1,0.167,bueno,0,Valencia,429.0,amarillo,libra,0,0.0,-0.7454,5.0,1.0943,-8.9193,-1.1282,4.0,7.5876,1.0,-0.2706,-2.2271,-1.0359,1.3751,2.0,0.2395,-0.4943,4.0,2.0,9.182,8.4269,-0.8657,-2.0601,5.8107,4.0,2.0,2.1369,0.8241,7.5469,0.9052,5.0
3100,2022-07-19,62,,empleado,15.1,casado,5,114674.57,180,hipoteca,4,0.255,malo,1,Gijon,698.0,naranja,sagitario,0,4.0,1.4701,1.0,-2.3636,-8.9709,0.0094,1.0,9.832,3.0,-2.05,-7.4816,-4.0896,-0.8839,3.0,-0.6267,0.9674,5.0,3.0,7.7013,-4.6828,-1.3345,1.6148,7.8733,2.0,3.0,6.3635,1.3812,-2.2627,0.6026,3.0
2279,2022-09-27,44,19798.61,jubilado,5.6,soltero,1,3251.77,48,personal,1,0.593,bueno,1,Zaragoza,817.0,blanco,geminis,0,5.0,0.6217,1.0,-1.1342,-3.1017,0.5907,0.0,-7.9145,1.0,-0.1018,-6.1642,0.3503,-0.9527,2.0,0.2261,-0.1617,4.0,5.0,-7.1532,9.5996,1.4548,1.1729,-9.9273,6.0,5.0,-4.3713,0.413,3.2382,1.8248,3.0
3562,2022-05-04,24,11302.1,desempleado,0.0,soltero,1,26666.27,72,auto,5,0.441,malo,1,Malaga,,rojo,virgo,0,2.0,0.9873,2.0,-0.8697,6.6976,0.3945,1.0,-9.0835,0.0,2.1246,-0.0074,0.1119,-0.9349,5.0,0.7118,0.6797,4.0,6.0,5.4071,5.7406,-0.4411,0.4015,0.6934,2.0,8.0,3.5637,0.9261,-1.8766,-4.5282,0.0
4475,2023-09-13,58,49002.42,autonomo,9.2,soltero,2,6289.5,48,personal,1,0.188,bueno,0,Palma,628.0,azul,libra,0,1.0,1.5742,3.0,1.2034,4.6897,1.4036,3.0,-5.7147,5.0,-2.3686,3.7173,-1.1858,0.75,3.0,-0.8631,-1.0686,2.0,3.0,-3.091,4.722,-0.9134,-1.8184,-1.8649,4.0,1.0,-3.1603,1.2329,8.7206,-3.1541,2.0
4515,2023-10-28,18,43645.48,autonomo,0.0,viudo,0,225496.7,120,hipoteca,0,0.168,regular,1,Vigo,668.0,blanco,leo,0,3.0,-0.2261,3.0,-2.9418,-9.0675,1.0065,3.0,-5.0371,1.0,-0.6353,0.1217,-0.4273,-1.2339,3.0,-0.3925,0.91,4.0,4.0,3.8796,8.2397,-1.1384,-2.8681,1.395,1.0,2.0,-8.2594,0.0057,-0.0768,2.683,4.0
392,2022-05-11,44,27783.4,empleado,19.3,soltero,1,22416.04,24,personal,1,0.371,bueno,1,Alicante,,blanco,geminis,0,3.0,0.2658,3.0,-0.4712,5.9952,0.2416,4.0,7.8764,4.0,1.4377,-3.967,0.7478,0.011,1.0,-0.3956,-2.3078,2.0,1.0,-9.2323,7.6959,0.9121,0.5021,0.345,4.0,5.0,-3.3023,-2.1274,-4.8448,-7.8988,1.0
1496,2022-11-11,38,36470.22,empleado,17.9,casado,2,14476.88,36,personal,1,0.257,bueno,0,Murcia,504.0,rojo,acuario,0,1.0,0.1582,3.0,0.4282,-7.9184,1.8344,3.0,9.2901,4.0,-2.2109,-3.8913,0.1167,0.3361,6.0,0.677,1.2602,3.0,3.0,8.1758,2.0892,0.528,0.0142,4.1698,5.0,3.0,-9.6047,-0.2428,3.3005,-0.4319,1.0
2696,2022-09-28,18,35356.49,empleado,0.0,soltero,2,6915.48,60,personal,1,0.348,regular,1,Sevilla,487.0,negro,sagitario,0,4.0,1.6159,3.0,0.7425,9.1266,-0.545,1.0,-7.4786,0.0,-0.5428,-9.5284,-1.7692,0.1023,3.0,-0.8548,-0.1555,3.0,1.0,8.8937,2.6615,-0.8476,1.0129,-2.2812,3.0,2.0,6.3126,0.6997,4.4589,-7.4953,3.0
2028,2023-11-25,52,7147.72,empleado,23.5,soltero,2,9331.31,12,tarjeta,1,0.224,malo,1,Malaga,499.0,azul,libra,0,2.0,-0.0233,2.0,-1.0086,6.4918,1.623,3.0,3.8542,2.0,-0.6545,0.7609,-1.1925,0.1151,4.0,0.6877,0.4193,1.0,2.0,6.7918,6.9412,-0.1,0.9028,4.6516,5.0,2.0,-2.2196,-0.3849,5.8713,7.5476,4.0
2569,2022-10-04,46,56025.66,autonomo,21.0,casado,2,170621.32,120,hipoteca,2,0.121,regular,1,Madrid,708.0,naranja,virgo,0,5.0,0.1022,4.0,0.172,-7.6787,-0.2448,4.0,-9.4878,5.0,0.8184,8.9035,-1.2209,0.1084,0.0,-0.7262,-1.484,6.0,2.0,6.6852,-4.8323,-0.5099,1.7667,7.7468,2.0,3.0,-0.9324,-0.7334,2.6509,-6.2898,3.0
65,2022-10-27,34,9752.5,desempleado,0.0,casado,1,1236.57,12,tarjeta,5,0.215,malo,0,Murcia,476.0,negro,capricornio,1,1.0,1.8164,3.0,0.8305,4.8776,-0.6279,0.0,7.5428,1.0,-0.1696,7.7401,0.9062,-0.1443,7.0,2.8356,-1.6165,2.0,1.0,4.5276,-9.7669,-0.8622,-0.6849,5.868,3.0,5.0,4.2238,0.5536,-2.085,2.6113,2.0
3885,2022-04-29,59,36515.74,empleado,33.8,soltero,3,5653.39,24,tarjeta,1,0.266,bueno,0,Malaga,756.0,amarillo,libra,0,1.0,1.7871,0.0,-0.8856,7.0601,-0.5587,1.0,5.6571,3.0,0.8346,3.0914,0.3838,-2.1361,3.0,-0.5395,-0.1075,3.0,0.0,-0.5171,6.8805,-0.8328,0.9554,-4.1055,4.0,4.0,9.0451,-0.1683,-3.9231,4.4021,6.0
2063,2022-04-20,30,10608.71,autonomo,10.8,divorciado,1,9334.21,6,tarjeta,2,0.1,bueno,1,Gijon,500.0,blanco,virgo,0,9.0,-1.6186,8.0,-1.2173,9.2805,0.6422,3.0,2.9573,0.0,0.9347,0.6086,2.5515,-1.02,1.0,0.6986,0.48,4.0,2.0,9.7643,-6.3346,0.1219,-0.3961,-4.9553,4.0,0.0,8.9818,0.6894,-2.0313,8.5409,3.0
